,Accident_Severity,light_Darkness - lights lit,light_Darkness - no lighting,light_Daylight,road_Dual carriageway,road_On/off ramp,road_One way street,road_Roundabout,road_Single carriageway,speed_Over 40 km/s,speed_Under 40 km/s,area_Rural,area_Urban,age_Adolescent,age_Adult,age_Senior,vehicle_Bike,vehicle_Car,vehicle_Goods,vehicle_Motorcycle
797991,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
574056,Slight,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1600859,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1569246,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
265649,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
874298,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1331320,Slight,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1651853,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1002676,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
54958,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1369451,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1615834,Slight,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
581191,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
925285,Slight,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
91922,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
22896,Slight,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
380207,Slight,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
238172,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
240667,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1338626,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1005834,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
471165,Slight,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
724501,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1149784,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1141784,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
118442,Slight,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
128845,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
909840,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
551670,Slight,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
477941,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
678735,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
52460,Slight,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
805637,Slight,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
582732,Slight,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
241188,Slight,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1124737,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
344028,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
768858,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
553846,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1419023,Slight,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
551853,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
476111,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
637353,Slight,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
524948,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
51458,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1598195,Slight,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
688832,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
999789,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1670840,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
213928,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
494008,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
182196,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
759659,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1630858,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1257658,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1596748,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1489373,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1321156,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1359973,Slight,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
1327900,Slight,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1467401,Slight,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1600669,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
115953,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
327486,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
437564,Slight,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
853625,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
380864,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1162316,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
188979,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1465073,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1364176,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
980082,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
559452,Slight,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
1365884,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1216697,Slight,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1065434,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
799602,Slight,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1601227,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
332144,Slight,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
125543,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
55339,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
794735,Slight,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1035469,Slight,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1623880,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
922895,Slight,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
810285,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
153514,Slight,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
442575,Slight,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
882682,Slight,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
248029,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
778957,Slight,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1133129,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1016766,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
710681,Slight,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
134499,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
478315,Slight,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1604971,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1024871,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
937761,Slight,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1492749,Slight,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
324417,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1108264,Slight,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1056131,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1034923,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
255933,Slight,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
796268,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
60433,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1160379,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
516240,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
702403,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
835933,Slight,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1010011,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
373288,Slight,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1582668,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
709481,Slight,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
108219,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
318311,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
35691,Slight,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
679179,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1417036,Slight,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
807677,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1644676,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
572058,Slight,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1536857,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
718304,Slight,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
393388,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
811949,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1058545,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1184252,Slight,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
983215,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
511881,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
883097,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1458179,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1157938,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
666255,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
901457,Slight,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
1054645,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1221631,Slight,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
159861,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1290120,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
351539,Slight,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1035427,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
189032,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1389212,Slight,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
629163,Slight,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
434024,Slight,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
213597,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
295678,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1318553,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
831742,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
488971,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1402069,Slight,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
82861,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
693912,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
432631,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
194915,Slight,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1235906,Slight,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1642165,Slight,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
1023444,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
467893,Slight,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1298632,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1442770,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1048619,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
275731,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1460939,Slight,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
308508,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1005575,Slight,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1078451,Slight,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
751704,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1224592,Slight,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
847954,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
418958,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
385454,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1260988,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
636077,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
672928,Slight,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1245359,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
650309,Slight,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
16924,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
975159,Slight,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
1635544,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
905212,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1614712,Slight,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
401571,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
683098,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
227104,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
467383,Slight,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
739056,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1579402,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1346733,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
265035,Slight,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
852743,Slight,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
1164042,Slight,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1473143,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
634920,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1531278,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
477210,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
414364,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
692892,Slight,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1066131,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1057173,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
65997,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
317875,Slight,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
149715,Slight,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
151282,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
858862,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
171157,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1047699,Slight,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
436189,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1332591,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
391667,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
541590,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
412186,Slight,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
67282,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
685827,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1324686,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1655290,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
204429,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
433018,Slight,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
952808,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1422911,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1287698,Slight,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
852270,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1374246,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1101988,Slight,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1049917,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1470365,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
877400,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
577230,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
595631,Slight,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1220526,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
84196,Slight,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
902199,Slight,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
456134,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
42218,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
235299,Slight,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1179328,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1513769,Slight,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
859270,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
563095,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1326858,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
904215,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1289716,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
631522,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
283297,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
433638,Slight,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1471574,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1130897,Slight,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1465402,Slight,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1155733,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
40983,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
608877,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
229433,Slight,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
356610,Slight,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
731212,Slight,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1066557,Slight,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
516661,Slight,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
117396,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
332227,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1295813,Slight,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
1563014,Slight,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
360375,Slight,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
299983,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
447792,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
692224,Slight,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1498603,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
933155,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1578203,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
768311,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
318288,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1571558,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
913152,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
569151,Slight,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
721581,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1572282,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0
1371547,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
303926,Slight,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
1038500,Slight,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
189273,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1240541,Slight,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
633402,Slight,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1389034,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
789292,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1263899,Slight,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
1072094,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
253488,Slight,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1345994,Slight,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
912288,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1500625,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1643259,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1075604,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
77727,Slight,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
494491,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
621596,Slight,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
381831,Slight,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
46733,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
57299,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
227441,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1205489,Slight,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1638199,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1486287,Slight,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1052477,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1001554,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1186483,Slight,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
